Continent,Country,State,Location,Longitude,Latitude,GI,EI
World,No_country,No_state,228713,7.08,30.75,0,0
World,No_country,No_state,228714,7.25,30.75,0,0
World,No_country,No_state,228715,7.42,30.75,0,0
World,No_country,No_state,228716,7.58,30.75,0,0
World,No_country,No_state,228717,7.75,30.75,0,0
World,No_country,No_state,228718,7.92,30.75,0,0
World,No_country,No_state,228719,8.08,30.75,0,0
World,No_country,No_state,228720,8.25,30.75,0,0
World,No_country,No_state,228721,8.42,30.75,0,0
World,No_country,No_state,228722,8.58,30.75,0,0
World,No_country,No_state,228723,8.75,30.75,0,0
World,No_country,No_state,228724,8.92,30.75,0,0
World,No_country,No_state,228725,9.08,30.75,0,0
World,No_country,No_state,228726,9.25,30.75,0,0
World,No_country,No_state,228727,9.42,30.75,0,0
World,No_country,No_state,228728,9.58,30.75,0,0
World,No_country,No_state,228729,9.75,30.75,0,0
World,No_country,No_state,228730,9.92,30.75,0,0
World,No_country,No_state,228731,-0.08,30.75,0,0
World,No_country,No_state,228732,-0.25,30.75,0,0
World,No_country,No_state,228733,-0.42,30.75,0,0
World,No_country,No_state,228734,-0.58,30.75,0,0
World,No_country,No_state,228735,-0.75,30.75,0,0
World,No_country,No_state,228736,-0.92,30.75,0,0
World,No_country,No_state,228737,-1.08,30.75,0,0
World,No_country,No_state,228738,-1.25,30.75,0,0
World,No_country,No_state,228739,-1.42,30.75,0,0
World,No_country,No_state,228740,-1.58,30.75,0,0
World,No_country,No_state,228741,-1.75,30.75,0,0
World,No_country,No_state,228742,-1.92,30.75,0,0
World,No_country,No_state,228743,-2.08,30.75,0,0
World,No_country,No_state,228744,-2.25,30.75,0,0
World,No_country,No_state,228745,-2.42,30.75,0,0
World,No_country,No_state,228746,-2.58,30.75,0,0
World,No_country,No_state,228747,-2.75,30.75,0,0
World,No_country,No_state,228748,-2.92,30.75,0,0
World,No_country,No_state,228749,-3.08,30.75,0,0
World,No_country,No_state,228750,-3.25,30.75,0,0
World,No_country,No_state,228751,-3.42,30.75,0,0
World,No_country,No_state,228752,-3.58,30.75,0,0
World,No_country,No_state,228753,-3.75,30.75,0,0
World,No_country,No_state,228754,-3.92,30.75,0,0
World,No_country,No_state,228755,-4.08,30.75,0,0
World,No_country,No_state,228756,-4.25,30.75,0,0
World,No_country,No_state,228757,-4.42,30.75,0,0
World,No_country,No_state,228758,-4.58,30.75,0,0
World,No_country,No_state,228759,-4.75,30.75,0,0
World,No_country,No_state,228760,-4.92,30.75,0,0
World,No_country,No_state,228761,-5.08,30.75,0,0
World,No_country,No_state,228762,-5.25,30.75,0,0
World,No_country,No_state,228763,-5.42,30.75,0,0
World,No_country,No_state,228764,-5.58,30.75,0,0
World,No_country,No_state,228765,-5.75,30.75,0,0
World,No_country,No_state,228766,-5.92,30.75,0,0
World,No_country,No_state,228767,-6.08,30.75,0,0
World,No_country,No_state,228768,-6.25,30.75,0,0
World,No_country,No_state,228769,-6.42,30.75,0,0
World,No_country,No_state,228770,-6.58,30.75,0,0
World,No_country,No_state,228771,-6.75,30.75,0,0
World,No_country,No_state,228772,-6.92,30.75,0,0
World,No_country,No_state,228773,-7.08,30.75,2,0
World,No_country,No_state,228774,-7.25,30.75,4,2
World,No_country,No_state,228775,-7.42,30.75,4,3
World,No_country,No_state,228776,-7.58,30.75,3,2
World,No_country,No_state,228777,-7.75,30.75,4,3
World,No_country,No_state,228778,-7.92,30.75,6,5
World,No_country,No_state,228779,-8.08,30.75,7,5
World,No_country,No_state,228780,-8.25,30.75,7,4
World,No_country,No_state,228781,-8.42,30.75,7,4
World,No_country,No_state,228782,-8.58,30.75,7,5
World,No_country,No_state,228783,-8.75,30.75,5,4
World,No_country,No_state,228784,-8.92,30.75,4,3
World,No_country,No_state,228785,-9.08,30.75,6,5
World,No_country,No_state,228786,-9.25,30.75,5,4
World,No_country,No_state,228787,-9.42,30.75,5,4
World,No_country,No_state,228788,-9.58,30.75,10,7
World,No_country,No_state,228790,10.08,30.75,0,0
World,No_country,No_state,228791,10.25,30.75,0,0
World,No_country,No_state,228792,10.42,30.75,0,0
World,No_country,No_state,228793,10.58,30.75,0,0
World,No_country,No_state,228794,10.75,30.75,0,0
World,No_country,No_state,228795,10.92,30.75,0,0
World,No_country,No_state,228796,11.08,30.75,0,0
World,No_country,No_state,228797,11.25,30.75,0,0
World,No_country,No_state,228798,11.42,30.75,0,0
World,No_country,No_state,228799,11.58,30.75,0,0
World,No_country,No_state,228800,11.75,30.75,0,0
World,No_country,No_state,228801,11.92,30.75,0,0
World,No_country,No_state,228802,12.08,30.75,0,0
World,No_country,No_state,228803,12.25,30.75,0,0
World,No_country,No_state,228804,12.42,30.75,0,0
World,No_country,No_state,228805,12.58,30.75,0,0
World,No_country,No_state,228806,12.75,30.75,0,0
World,No_country,No_state,228807,12.92,30.75,0,0
World,No_country,No_state,228808,13.08,30.75,0,0
World,No_country,No_state,228809,13.25,30.75,0,0
World,No_country,No_state,228810,13.42,30.75,0,0
World,No_country,No_state,228811,13.58,30.75,0,0
World,No_country,No_state,228812,13.75,30.75,0,0
World,No_country,No_state,228813,13.92,30.75,0,0
World,No_country,No_state,228814,14.08,30.75,0,0
World,No_country,No_state,228815,14.25,30.75,0,0
World,No_country,No_state,228816,14.42,30.75,0,0
World,No_country,No_state,228817,14.58,30.75,0,0
World,No_country,No_state,228818,14.75,30.75,0,0
World,No_country,No_state,228819,14.92,30.75,0,0
World,No_country,No_state,228820,15.08,30.75,0,0
World,No_country,No_state,228821,15.25,30.75,0,0
World,No_country,No_state,228822,15.42,30.75,0,0
World,No_country,No_state,228823,15.58,30.75,0,0
World,No_country,No_state,228824,15.75,30.75,0,0
World,No_country,No_state,228825,15.92,30.75,0,0
World,No_country,No_state,228826,16.08,30.75,0,0
World,No_country,No_state,228827,16.25,30.75,0,0
World,No_country,No_state,228828,16.42,30.75,0,0
World,No_country,No_state,228829,16.58,30.75,0,0
World,No_country,No_state,228830,16.75,30.75,0,0
World,No_country,No_state,228831,16.92,30.75,0,0
World,No_country,No_state,228832,17.08,30.75,0,0
World,No_country,No_state,228833,17.25,30.75,0,0
World,No_country,No_state,228834,17.42,30.75,0,0
World,No_country,No_state,228835,17.58,30.75,0,0
World,No_country,No_state,228836,17.75,30.75,0,0
World,No_country,No_state,228837,17.92,30.75,0,0
World,No_country,No_state,228838,18.08,30.75,0,0
World,No_country,No_state,228839,18.25,30.75,0,0
World,No_country,No_state,228840,20.08,30.75,2,0
World,No_country,No_state,228841,20.25,30.75,2,0
World,No_country,No_state,228842,20.42,30.75,2,0
World,No_country,No_state,228843,20.58,30.75,1,0
World,No_country,No_state,228844,20.75,30.75,1,0
World,No_country,No_state,228845,20.92,30.75,0,0
World,No_country,No_state,228846,21.08,30.75,0,0
World,No_country,No_state,228847,21.25,30.75,0,0
World,No_country,No_state,228848,21.42,30.75,0,0
World,No_country,No_state,228849,21.58,30.75,0,0
World,No_country,No_state,228850,21.75,30.75,0,0
World,No_country,No_state,228851,21.92,30.75,0,0
World,No_country,No_state,228852,22.08,30.75,0,0
World,No_country,No_state,228853,22.25,30.75,0,0
World,No_country,No_state,228854,22.42,30.75,0,0
World,No_country,No_state,228855,22.58,30.75,0,0
World,No_country,No_state,228856,22.75,30.75,0,0
World,No_country,No_state,228857,22.92,30.75,0,0
World,No_country,No_state,228858,23.08,30.75,0,0
World,No_country,No_state,228859,23.25,30.75,0,0
World,No_country,No_state,228860,23.42,30.75,0,0
World,No_country,No_state,228861,23.58,30.75,0,0
World,No_country,No_state,228862,23.75,30.75,0,0
World,No_country,No_state,228863,23.92,30.75,0,0
World,No_country,No_state,228864,24.08,30.75,0,0
World,No_country,No_state,228865,24.25,30.75,0,0
World,No_country,No_state,228866,24.42,30.75,0,0
World,No_country,No_state,228867,24.58,30.75,0,0
World,No_country,No_state,228868,24.75,30.75,0,0
World,No_country,No_state,228869,24.92,30.75,0,0
World,No_country,No_state,228870,25.08,30.75,0,0
World,No_country,No_state,228871,25.25,30.75,0,0
World,No_country,No_state,228872,25.42,30.75,0,0
World,No_country,No_state,228873,25.58,30.75,0,0
World,No_country,No_state,228874,25.75,30.75,0,0
World,No_country,No_state,228875,25.92,30.75,0,0
World,No_country,No_state,228876,26.08,30.75,0,0
World,No_country,No_state,228877,26.25,30.75,0,0
World,No_country,No_state,228878,26.42,30.75,0,0
World,No_country,No_state,228879,26.58,30.75,0,0
World,No_country,No_state,228880,26.75,30.75,0,0
World,No_country,No_state,228881,26.92,30.75,0,0
World,No_country,No_state,228882,27.08,30.75,0,0
World,No_country,No_state,228883,27.25,30.75,0,0
World,No_country,No_state,228884,27.42,30.75,0,0
World,No_country,No_state,228885,27.58,30.75,0,0
World,No_country,No_state,228886,27.75,30.75,0,0
World,No_country,No_state,228887,27.92,30.75,0,0
World,No_country,No_state,228888,28.08,30.75,0,0
World,No_country,No_state,228889,28.25,30.75,0,0
World,No_country,No_state,228890,28.42,30.75,0,0
World,No_country,No_state,228891,28.58,30.75,0,0
World,No_country,No_state,228892,28.75,30.75,0,0
World,No_country,No_state,228893,28.92,30.75,0,0
World,No_country,No_state,228894,29.08,30.75,0,0
World,No_country,No_state,228895,29.25,30.75,0,0
World,No_country,No_state,228896,29.42,30.75,0,0
World,No_country,No_state,228897,29.58,30.75,0,0
World,No_country,No_state,228898,29.75,30.75,0,0
World,No_country,No_state,228899,29.92,30.75,0,0
World,No_country,No_state,228900,30.08,30.75,0,0
World,No_country,No_state,228901,30.25,30.75,0,0
World,No_country,No_state,228902,30.42,30.75,0,0
World,No_country,No_state,228903,30.58,30.75,0,0
World,No_country,No_state,228904,30.75,30.75,0,0
World,No_country,No_state,228905,30.92,30.75,0,0
World,No_country,No_state,228906,31.08,30.75,0,0
World,No_country,No_state,228907,31.25,30.75,0,0
World,No_country,No_state,228908,31.42,30.75,0,0
World,No_country,No_state,228909,31.58,30.75,0,0
World,No_country,No_state,228910,31.75,30.75,0,0
World,No_country,No_state,228911,31.92,30.75,0,0
World,No_country,No_state,228912,32.08,30.75,0,0
World,No_country,No_state,228913,32.25,30.75,0,0
World,No_country,No_state,228914,32.42,30.75,0,0
World,No_country,No_state,228915,32.58,30.75,0,0
World,No_country,No_state,228916,32.75,30.75,0,0
World,No_country,No_state,228917,32.92,30.75,0,0
World,No_country,No_state,228918,33.08,30.75,0,0
World,No_country,No_state,228919,33.25,30.75,0,0
World,No_country,No_state,228920,33.42,30.75,0,0
World,No_country,No_state,228921,33.58,30.75,0,0
World,No_country,No_state,228922,33.75,30.75,0,0
World,No_country,No_state,228923,33.92,30.75,0,0
World,No_country,No_state,229650,0.08,30.92,0,0
World,No_country,No_state,229651,0.25,30.92,0,0
World,No_country,No_state,229652,0.42,30.92,0,0
World,No_country,No_state,229653,0.58,30.92,0,0
World,No_country,No_state,229654,0.75,30.92,0,0
World,No_country,No_state,229655,0.92,30.92,0,0
World,No_country,No_state,229656,1.08,30.92,0,0
World,No_country,No_state,229657,1.25,30.92,0,0
World,No_country,No_state,229658,1.42,30.92,0,0
World,No_country,No_state,229659,1.58,30.92,0,0
World,No_country,No_state,229660,1.75,30.92,0,0
World,No_country,No_state,229661,1.92,30.92,0,0
World,No_country,No_state,229662,2.08,30.92,0,0
World,No_country,No_state,229663,2.25,30.92,0,0
World,No_country,No_state,229664,2.42,30.92,0,0
World,No_country,No_state,229665,2.58,30.92,0,0
World,No_country,No_state,229666,2.75,30.92,0,0
World,No_country,No_state,229667,2.92,30.92,0,0
World,No_country,No_state,229668,3.08,30.92,0,0
World,No_country,No_state,229669,3.25,30.92,0,0
World,No_country,No_state,229670,3.42,30.92,0,0
World,No_country,No_state,229671,3.58,30.92,0,0
World,No_country,No_state,229672,3.75,30.92,0,0
World,No_country,No_state,229673,3.92,30.92,0,0
World,No_country,No_state,229674,4.08,30.92,0,0
World,No_country,No_state,229675,4.25,30.92,0,0
World,No_country,No_state,229676,4.42,30.92,0,0
World,No_country,No_state,229677,4.58,30.92,0,0
World,No_country,No_state,229678,4.75,30.92,0,0
World,No_country,No_state,229679,4.92,30.92,0,0
World,No_country,No_state,229680,5.08,30.92,0,0
World,No_country,No_state,229681,5.25,30.92,0,0
World,No_country,No_state,229682,5.42,30.92,0,0
World,No_country,No_state,229683,5.58,30.92,0,0
World,No_country,No_state,229684,5.75,30.92,0,0
World,No_country,No_state,229685,5.92,30.92,0,0
World,No_country,No_state,229686,6.08,30.92,0,0
World,No_country,No_state,229687,6.25,30.92,0,0
World,No_country,No_state,229688,6.42,30.92,0,0
World,No_country,No_state,229689,6.58,30.92,0,0
World,No_country,No_state,229690,6.75,30.92,0,0
World,No_country,No_state,229691,6.92,30.92,0,0
World,No_country,No_state,229692,7.08,30.92,0,0
World,No_country,No_state,229693,7.25,30.92,0,0
World,No_country,No_state,229694,7.42,30.92,0,0
World,No_country,No_state,229695,7.58,30.92,0,0
World,No_country,No_state,229696,7.75,30.92,0,0
World,No_country,No_state,229697,7.92,30.92,0,0
World,No_country,No_state,229698,8.08,30.92,0,0
World,No_country,No_state,229699,8.25,30.92,0,0
World,No_country,No_state,229700,8.42,30.92,0,0
World,No_country,No_state,229701,8.58,30.92,0,0
World,No_country,No_state,229702,8.75,30.92,0,0
World,No_country,No_state,229703,8.92,30.92,0,0
World,No_country,No_state,229704,9.08,30.92,0,0
World,No_country,No_state,229705,9.25,30.92,0,0
World,No_country,No_state,229706,9.42,30.92,0,0
World,No_country,No_state,229707,9.58,30.92,0,0
World,No_country,No_state,229708,9.75,30.92,0,0
World,No_country,No_state,229709,9.92,30.92,0,0
World,No_country,No_state,229710,-0.08,30.92,0,0
World,No_country,No_state,229711,-0.25,30.92,0,0
World,No_country,No_state,229712,-0.42,30.92,0,0
World,No_country,No_state,229713,-0.58,30.92,0,0
World,No_country,No_state,229714,-0.75,30.92,0,0
World,No_country,No_state,229715,-0.92,30.92,0,0
World,No_country,No_state,229716,-1.08,30.92,0,0
World,No_country,No_state,229717,-1.25,30.92,0,0
World,No_country,No_state,229718,-1.42,30.92,0,0
World,No_country,No_state,229719,-1.58,30.92,0,0
World,No_country,No_state,229720,-1.75,30.92,0,0
World,No_country,No_state,229721,-1.92,30.92,0,0
World,No_country,No_state,229722,-2.08,30.92,0,0
World,No_country,No_state,229723,-2.25,30.92,0,0
World,No_country,No_state,229724,-2.42,30.92,0,0
World,No_country,No_state,229725,-2.58,30.92,0,0
World,No_country,No_state,229726,-2.75,30.92,0,0
World,No_country,No_state,229727,-2.92,30.92,0,0
World,No_country,No_state,229728,-3.08,30.92,0,0
World,No_country,No_state,229729,-3.25,30.92,0,0
World,No_country,No_state,229730,-3.42,30.92,0,0
World,No_country,No_state,229731,-3.58,30.92,0,0
World,No_country,No_state,229732,-3.75,30.92,0,0
World,No_country,No_state,229733,-3.92,30.92,0,0
World,No_country,No_state,229734,-4.08,30.92,0,0
World,No_country,No_state,229735,-4.25,30.92,0,0
World,No_country,No_state,229736,-4.42,30.92,0,0
World,No_country,No_state,229737,-4.58,30.92,0,0
World,No_country,No_state,229738,-4.75,30.92,0,0
World,No_country,No_state,229739,-4.92,30.92,0,0
World,No_country,No_state,229740,-5.08,30.92,0,0
World,No_country,No_state,229741,-5.25,30.92,0,0
World,No_country,No_state,229742,-5.42,30.92,0,0
World,No_country,No_state,229743,-5.58,30.92,0,0
World,No_country,No_state,229744,-5.75,30.92,0,0
World,No_country,No_state,229745,-5.92,30.92,0,0
World,No_country,No_state,229746,-6.08,30.92,0,0
World,No_country,No_state,229747,-6.25,30.92,0,0
World,No_country,No_state,229748,-6.42,30.92,0,0
World,No_country,No_state,229749,-6.58,30.92,0,0
World,No_country,No_state,229750,-6.75,30.92,0,0
World,No_country,No_state,229751,-6.92,30.92,0,0
World,No_country,No_state,229752,-7.08,30.92,1,0
World,No_country,No_state,229753,-7.25,30.92,3,1
World,No_country,No_state,229754,-7.42,30.92,5,4
World,No_country,No_state,229755,-7.58,30.92,4,3
World,No_country,No_state,229756,-7.75,30.92,4,3
World,No_country,No_state,229757,-7.92,30.92,4,3
World,No_country,No_state,229758,-8.08,30.92,4,3
World,No_country,No_state,229759,-8.25,30.92,5,4
World,No_country,No_state,229760,-8.42,30.92,4,3
World,No_country,No_state,229761,-8.58,30.92,3,2
World,No_country,No_state,229762,-8.75,30.92,3,3
World,No_country,No_state,229763,-8.92,30.92,4,3
World,No_country,No_state,229764,-9.08,30.92,5,4
World,No_country,No_state,229765,-9.25,30.92,5,4
World,No_country,No_state,229766,-9.42,30.92,8,6
World,No_country,No_state,229767,-9.58,30.92,10,7
World,No_country,No_state,229769,10.08,30.92,0,0
World,No_country,No_state,229770,10.25,30.92,0,0
World,No_country,No_state,229771,10.42,30.92,0,0
World,No_country,No_state,229772,10.58,30.92,0,0
World,No_country,No_state,229773,10.75,30.92,0,0
World,No_country,No_state,229774,10.92,30.92,0,0
World,No_country,No_state,229775,11.08,30.92,0,0
World,No_country,No_state,229776,11.25,30.92,0,0
World,No_country,No_state,229777,11.42,30.92,0,0
World,No_country,No_state,229778,11.58,30.92,0,0
World,No_country,No_state,229779,11.75,30.92,0,0
World,No_country,No_state,229780,11.92,30.92,0,0
World,No_country,No_state,229781,12.08,30.92,0,0
World,No_country,No_state,229782,12.25,30.92,0,0
World,No_country,No_state,229783,12.42,30.92,0,0
World,No_country,No_state,229784,12.58,30.92,0,0
World,No_country,No_state,229785,12.75,30.92,0,0
World,No_country,No_state,229786,12.92,30.92,0,0
World,No_country,No_state,229787,13.08,30.92,0,0
World,No_country,No_state,229788,13.25,30.92,0,0
World,No_country,No_state,229789,13.42,30.92,0,0
World,No_country,No_state,229790,13.58,30.92,0,0
World,No_country,No_state,229791,13.75,30.92,0,0
World,No_country,No_state,229792,13.92,30.92,0,0
World,No_country,No_state,229793,14.08,30.92,0,0
World,No_country,No_state,229794,14.25,30.92,0,0
World,No_country,No_state,229795,14.42,30.92,0,0
World,No_country,No_state,229796,14.58,30.92,0,0
World,No_country,No_state,229797,14.75,30.92,0,0
World,No_country,No_state,229798,14.92,30.92,0,0
World,No_country,No_state,229799,15.08,30.92,1,0
World,No_country,No_state,229800,15.25,30.92,1,0
World,No_country,No_state,229801,15.42,30.92,1,0
World,No_country,No_state,229802,15.58,30.92,0,0
World,No_country,No_state,229803,15.75,30.92,0,0
World,No_country,No_state,229804,15.92,30.92,0,0
World,No_country,No_state,229805,16.08,30.92,0,0
World,No_country,No_state,229806,16.25,30.92,1,0
World,No_country,No_state,229807,16.42,30.92,1,0
World,No_country,No_state,229808,16.58,30.92,1,0
World,No_country,No_state,229809,16.75,30.92,1,0
